sampling_date,depth,salinity,temperature,ta,dic,NO2,NO3,Chla,pH_s_somlit_temp_25,pH_s_somlit_temp_insi,diff_pH,pH_insi,Pt,Sit,year,quarter,monthd,month,week,CSC_flag,Patm,P,pH_calc,CO2,fCO2,pCO2,fCO2pot,pCO2pot,fCO2insitu,pCO2insitu,HCO3,CO3,OmegaAragonite,OmegaCalcite,Nta,Ndic,pH18
2016-01-05T00:00:00Z,50,38.211,15.6215,2559.4117800000004,2248.7496600000004,0.128,0.492,0.249,NA,NA,NA,NA,0.04278872520873647,0.6923993715595539,2016,1,1,January,1,15,1,5,8.122543756130275,1.2695192281458269e-5,351.5434685469997,352.8079935713856,351.46009761379116,352.72445008997005,353.91606851896756,361.5385679601509,0.0020168445471468645,2.1920992057167786e-4,3.2701190139107057,5.065637041112803,2545.278784643166,2236.3321315851463,8.085853809017461
2016-01-13T00:00:00Z,0,38.212,14.7563,2559.3117600000005,2268.15354,0.103,0.998,0.31,NA,NA,NA,NA,0.1312583913542491,1.4681494144067864,2016,1,1,January,2,15,1,0,8.105667366705225,1.3743289357189983e-5,370.7957872689822,372.14433676810194,370.7957872689822,372.14433676810194,370.7957872689822,372.14433878345943,0.0020479919821500157,2.0641826849279458e-4,3.09764114156584,4.810396828043633,2545.112710143411,2255.5698346069294,8.055698115052799
2016-01-13T00:00:00Z,50,38.354,13.9913,2572.2143399999995,2312.36238,0.059,NA,0.017,NA,NA,NA,NA,0.21578876668142397,2.437829850617168,2016,1,1,January,2,15,1,5,8.058493772245324,1.5978008372753352e-5,421.48171253886574,423.02971399920347,421.385880073372,422.93367576700047,424.342536876556,433.67592254603585,0.0021099548352119593,1.8642953641528695e-4,2.7681913699866714,4.30296796457719,2548.4732992647437,2291.0197225843463,7.997039343869927
2016-01-19T00:00:00Z,0,38.221,14.4197,2559.26175,2256.15114,0.125,0.875,0.24,NA,NA,NA,8.123120609332462,0.0904152704649621,1.1598432006956967,2016,1,1,January,3,15,1,0,8.130557350408495,1.2961456520221093e-5,346.1603411574775,347.4246692767354,346.1603411574775,347.4246692767354,346.1603411574775,347.4246710457826,0.0020293341191547254,2.1385556432505353e-4,3.206813968259337,4.983503953368166,2544.463684885273,2243.105709426755,8.075251041791102
2016-01-19T00:00:00Z,50,38.222,14.4343,2558.7116399999995,2258.15154,0.12,0.887,0.12,NA,NA,NA,NA,0.07388792351611448,1.1209575765010527,2016,1,1,January,3,15,1,5,8.124454143416541,1.3098202743971731e-5,349.9700598800593,351.24807025484586,349.88957318395495,351.1674124650379,352.34182441925077,360.04686740646025,0.002032958749285032,2.1209458797099618e-4,3.1551182218182445,4.900142474057355,2543.8501993616237,2245.035804510491,8.069408836633746
2016-01-26T00:00:00Z,0,38.207,14.2764,2563.1625299999996,2262.05232,0.181,0.969,0.17,NA,NA,NA,8.135745795926098,0.049581572244384434,1.148153663149373,2016,1,1,January,4,15,1,0,8.129230330745292,1.3091143396380926e-5,348.07079082663336,349.3444247194337,348.07079082663336,349.3444247194337,348.07079082663336,349.344426513514,0.0020362705472206375,2.1269062938298076e-4,3.1887274725234898,4.956934857670611,2549.275686130813,2249.7968476980654,8.071711251303885
2016-01-26T00:00:00Z,50,38.209,14.2855,2574.16473,2283.25656,0.181,1.101,0.09,NA,NA,NA,NA,0.05930347486959825,1.2016245071938267,2016,1,1,January,4,15,1,5,8.108979116582391,1.3823551378590988e-5,367.6505923465483,368.99574412615397,367.56639492824786,368.9113671172613,370.14347294643676,378.2534764226777,0.0020629841032429744,2.0644890537843403e-4,3.070418432390366,4.770129800079363,2560.0842665340624,2270.7673396320233,8.051714193432467
2016-02-02T00:00:00Z,0,38.146,14.1871,2573.5646100000004,2287.70745,0.188,1.496,1.46,NA,NA,NA,8.11790242692306,0.07097161170314166,1.4145711647680976,2016,1,2,February,5,15,1,0,8.104634758996896,1.4120333648961145e-5,374.28288985174953,375.65403803817657,374.28288985174953,375.65403803817657,374.28288985174953,375.6540401165895,0.0020702224785444125,2.03364637806626e-4,3.0496351188722666,4.741746853594158,2563.7145488386727,2278.951478529859,8.04587741101954
2016-02-02T00:00:00Z,50,38.197,14.1199,2573.26455,2289.20775,0.213,1.087,0.05,NA,NA,NA,NA,0.06610706469527189,1.0927108929042,2016,1,2,February,5,15,1,5,8.10031609127418,1.4227258305858339e-5,376.4497007883371,377.82997345803443,376.36389626848404,377.7439852348174,379.00372078251377,387.32566274858834,0.002072974406150832,2.0200608554330892e-4,3.003527145125616,4.667861193710549,2559.9930073042383,2277.401222609105,8.040550391152067
2016-02-09T00:00:00Z,0,38.162,14.0124,2574.56481,2286.2071499999997,0.25,0.917,0.08,NA,NA,NA,8.13386978044606,0.06124647507213359,1.1063252163823496,2016,1,2,February,6,15,1,0,8.111256900875553,1.3944034484172886e-5,367.66870017825676,369.0186152543608,367.66870017825676,369.0186152543608,367.66870017825676,369.0186172674231,0.0020673731074289207,2.0489000808690555e-4,3.0711109605213647,4.776848788959083,2563.6356265394897,2276.5020622608877,8.049757983890474
2016-02-09T00:00:00Z,50,38.184,14.0649,2579.5158,2297.80947,0.256,1.02,0.04,NA,NA,NA,NA,0.10790986330783493,1.3415820843676776,2016,1,2,February,6,15,1,5,8.096464785338451,1.4441326002685172e-5,381.4422043683529,382.84177236332766,381.35540625329656,382.75478818472527,384.03059320723025,392.4689357498195,0.0020826889852813262,2.0067915871598843e-4,2.9837155348638023,4.637634224009068,2567.0857008170965,2286.7368494657453,8.035870477527547
2016-02-16T00:00:00Z,0,38.198,13.8931,2575.41498,2290.25796,0.258,1.236,0.04,NA,NA,NA,8.122423415092218,0.09137886373120407,1.1859809973624358,2016,1,2,February,7,15,1,0,8.107161681700887,1.4153776985028148e-5,371.9085622467738,373.27613304478876,371.9085622467738,373.27613304478876,371.9085622467738,373.276135109778,0.0020733320064784872,2.0277217653648423e-4,3.0379151819233874,4.726306091111909,2562.065271480182,2278.3863678726634,8.04384617816456
2016-02-16T00:00:00Z,50,38.198,13.8957,2570.81406,2290.3579799999998,0.256,1.02,0.05,NA,NA,NA,NA,0.08360198469717285,1.0887700332655073,2016,1,2,February,7,15,1,5,8.097965015558302,1.4404996521377376e-5,378.53995464845946,379.93187415172576,378.454225393108,379.8459604340774,381.11016866791715,389.50259414244084,0.0020764315571304664,1.9952142634815554e-4,2.965168928361606,4.610399294487006,2557.4882004293418,2278.4858694172467,8.034757498305243
2016-02-23T00:00:00Z,0,38.167,13.8273,2578.5155999999997,2295.05892,0.341,1.425,0.05,NA,NA,NA,8.128029806699944,0.0661044919527636,1.298758841895473,2016,1,2,February,8,15,1,0,8.105313238043792,1.4278060082794357e-5,374.34969818213295,375.7274071045684,374.34969818213295,375.7274071045684,374.34969818213295,375.7274091996844,0.002078967997171622,2.0181286274558358e-4,3.0237956397786103,4.705051443224648,2567.233285298818,2285.016872167055,8.040991552504005
2016-02-23T00:00:00Z,50,38.183,13.834,2571.7142400000002,2286.80727,0.326,1.431,0.02,NA,NA,NA,NA,0.08165762056891407,1.2773584931851558,2016,1,2,February,8,15,1,5,8.106505681923151,1.4105297944845844e-5,369.92979682952637,371.2911160957756,369.8461773445587,371.20731644396216,372.4420913640122,380.6500857942733,0.0020703602891373354,2.0234168291781887e-4,3.007004566935037,4.676078667911691,2559.3887625383027,2275.8472686797786,8.042284728653543
2016-03-01T00:00:00Z,0,37.851,13.4875,2564.21274,2268.10353,0.206,0.545,0.078,NA,NA,NA,8.153552016980196,0.0758384564116209,0.8206109898898467,2016,1,3,March,9,15,1,0,8.137247416461358,1.3185570778903281e-5,341.4862535258351,342.74844404072604,341.4862535258351,342.74844404072604,341.4862535258351,342.74844579677614,0.002045419561105577,2.0949839811551922e-4,3.1435344530065468,4.8956141870882295,2574.3067321867325,2277.031891891892,8.067450755969574
2016-03-01T00:00:00Z,50,37.888,13.5333,2566.46319,2296.35918,0.233,0.507,0.052,NA,NA,NA,NA,0.07389251579492306,0.9226841774918683,2016,1,3,March,9,15,1,5,8.089911468960851,1.4918066953829894e-5,386.9847518755584,388.41434602345754,386.89825724490635,388.32766373109104,389.6156372435227,398.2356560782938,0.00208847051319057,1.9297059985559978e-4,2.871635001840704,4.469029104097984,2574.04986328125,2303.147403927365,8.02117730024094
2016-03-08T00:00:00Z,0,37.955,13.4425,2565.513,2279.10573,0.325,0.716,0.06,NA,NA,NA,8.133892664786789,0.09430366436351721,0.701930367736695,2016,1,3,March,10,15,1,0,8.120359687269163,1.3825414036824776e-5,357.7679305298288,359.0910865325966,357.7679305298288,359.0910865325966,357.7679305298288,359.09108846194147,0.0020620360038783136,2.0324431208486158e-4,3.0473421316043994,4.745958679392472,2568.554709524437,2281.80787089975,8.049989551070684
2016-03-08T00:00:00Z,50,38.003,13.5585,2566.66323,2281.10613,0.355,0.834,0.03,NA,NA,NA,NA,0.076803068906054775,0.8992764397227933,2016,1,3,March,10,15,1,5,8.114627570968578,1.3912664469621776e-5,361.4201017872863,362.7547872517935,361.33918490496393,362.6736949371202,363.87697119847513,371.92468810599155,0.0020645653651612163,2.0262810036916185e-4,3.0132078226757044,4.688810637945342,2566.4606146883143,2280.9260568902455,8.046094019761751
2016-03-15T00:00:00Z,0,37.917,13.568,2571.5642099999995,2295.85908,0.389,0.679,0.021,NA,NA,NA,8.132603172790418,0.06708563962296861,1.022812940338594,2016,1,3,March,11,15,1,0,8.099902311105636,1.4609181240847685e-5,379.44151473550096,380.84260886056654,379.44151473550096,380.84260886056654,379.44151473550096,380.8426110249693,0.0020844556493642883,1.9679424939486414e-4,2.9520758217757854,4.596513353746662,2577.193342827755,2300.884696574096,8.031621427378193
2016-03-15T00:00:00Z,50,37.923,13.5527,2571.6142199999995,2284.0567199999996,0.393,0.782,0.064,NA,NA,NA,NA,0.0816688476687601,0.9897486538904499,2016,1,3,March,11,15,1,5,8.118355995702837,1.381312999340604e-5,358.60808264515975,359.9324778049096,358.52786090022573,359.8520821034767,361.04588593464155,369.0315618496549,0.0020661109745650683,2.041326154415257e-4,3.037157431305398,4.7263442076384505,2576.8357028716073,2288.694337473301,8.049700148596989
2016-03-22T00:00:00Z,0,37.816,13.7778,2569.61382,2293.1585400000004,NA,NA,0.48,NA,NA,NA,8.13592340422022,NA,NA,2016,1,3,March,12,15,1,0,8.099511574613105,1.453531647228667e-5,379.7618234294753,381.1603433618504,379.7618234294753,381.1603433618504,379.7618234294753,381.1603455202561,0.002081147830759763,1.9747539276795056e-4,2.9654710155177684,4.615655766932112,2582.116700867358,2304.3162819970385,8.034475814068852
2016-03-22T00:00:00Z,50,37.998,13.6205,2582.91648,2293.10853,0.38,1.305,0.47,NA,NA,NA,NA,0.009722068508156613,1.5166426872724317,2016,1,3,March,12,15,1,5,8.118836441792034,1.381696545650283e-5,359.61305879684426,360.9400154366214,359.53239985253055,360.85918185970456,362.05711393879324,370.0581587945419,0.0020733486943581695,2.0594287018532812e-4,3.06298986406883,4.765684946658982,2583.0524301279015,2293.229226275067,8.051216695139578
2016-03-29T00:00:00Z,0,37.86,14.1017,2587.21734,2290.25796,0.2,0.64,1.24,NA,NA,NA,8.137082857536699,NA,1.3321956097185326,2016,1,3,March,13,15,1,0,8.126066201887635,1.346261602230282e-5,355.34467258304505,356.6478348854568,355.34467258304505,356.6478348854568,355.34467258304505,356.64783676225994,0.0020656146841549613,2.1118065982273537e-4,3.1724023168475903,4.934284810086588,2596.784440570523,2298.7269540412044,8.065841630722032
2016-03-29T00:00:00Z,50,38.079,13.7551,2573.4145799999997,2289.10773,0.5,0.859,0.18,NA,NA,NA,NA,NA,1.6721404374319193,2016,1,3,March,13,15,1,5,8.107813590267186,1.4115828887384534e-5,369.0904462827728,370.4500460305273,369.00727693138714,370.36669715389456,371.59773221695485,379.7954492270427,0.0020728614105315056,2.0213049058110993e-4,3.0054891689016516,4.6747269010675305,2568.0756858110767,2284.358668557473,8.042362818946678
2016-04-05T00:00:00Z,0,38.008,14.513,2577.4653900000003,2287.00731,0.25,0.658,0.288,NA,NA,NA,8.12130149715229,NA,1.4585735863689657,2016,2,4,April,14,15,1,0,8.10847952939175,1.3874475016090284e-5,371.15483876851283,372.5088840217311,371.15483876851283,372.5088840217311,371.15483876851283,372.5088860514495,0.002066364229067937,2.0676860591597234e-4,3.1056563958386114,4.825866320884862,2576.922879920017,2286.525936118712,8.054727604775222
2016-04-05T00:00:00Z,50,38.093,14.277,2572.66443,2284.05672,0.24,0.441,0.159,NA,NA,NA,NA,NA,2.0709376332656677,2016,2,4,April,14,15,1,5,8.106856927272998,1.3918345506482226e-5,369.8344961243125,371.18778831129174,369.7498920011444,371.1030036779023,372.3422592468295,380.5013516168195,0.002065063365290372,2.0507500920314582e-4,3.0523468584231974,4.742412617683301,2566.383543958207,2278.480438925787,8.049473845083787
2016-04-08T00:00:00Z,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,2,4,April,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-04-12T00:00:00Z,0,37.954,15.3076,2576.1651299999994,2277.9054899999996,0.09,0.735,0.189,NA,NA,NA,8.120904758558229,0.09725904371324617,1.9549067786362477,2016,2,4,April,15,15,1,0,8.109669331899996,1.3493326959802671e-5,369.6210797821724,370.9559652480364,369.6210797821724,370.9559652480364,369.6210797821724,370.95596722736315,0.0020523431862914158,2.1206897674878097e-4,3.1919249316313887,4.95151704355818,2579.287425304315,2280.6662965695314,8.068175160505808
2016-04-12T00:00:00Z,50,38.14,14.4443,2577.3153599999996,2289.00771,0.32,0.448,0.108,NA,NA,NA,NA,0.058336293234225865,1.3514574599262326,2016,2,4,April,15,15,1,5,8.102562374314825,1.4029829347267201e-5,374.80383332333935,376.17239409696884,374.7176636036537,376.0860412170461,377.34380896324745,385.5947659856603,0.0020699218520362998,2.050560286164333e-4,3.052197463447567,4.740387433710617,2567.854842160461,2280.605479286838,8.047784986857137
2016-04-19T00:00:00Z,0,37.901,15.9982,2579.86587,2282.15634,0.04,0.247,0.092,NA,NA,NA,8.127385378168219,0.05836679859953045,1.2743417694230816,2016,2,4,April,16,15,1,0,8.098331593693931,1.3660754417594957e-5,381.8835920575477,383.2507567382898,381.8835920575477,383.2507567382898,381.8835920575477,383.2507588204438,0.0020561970227832515,2.122985627991532e-4,3.201668862384056,4.9591032073630625,2586.6046558138305,2288.1174881929232,8.067525147630429
2016-04-19T00:00:00Z,50,38.155,14.3967,2572.81446,2285.30697,0.39,0.76,0.047,NA,NA,NA,NA,0.05833504064704179,1.4097634823035101,2016,2,4,April,16,15,1,5,8.102364953738567,1.4030300958604629e-5,374.30449461517486,375.6720609444659,374.2185429801896,375.5859264205996,376.84150765282135,385.08652351826765,0.0020669205520062973,2.04356117035098e-4,3.041150815923194,4.723672928909279,2562.362717337177,2276.023191193815,8.04685743312033
2016-04-25T00:00:00Z,0,38.007,15.9694,2580.26595,2283.4565999999995,0.05,0.299,0.324,NA,NA,NA,8.110745791752443,0.05836177874978212,1.2645052062452793,2016,2,4,April,17,15,1,0,8.0960242456025,1.3745887717089517e-5,384.1617527012358,385.537578486703,384.1617527012358,385.537578486703,384.1617527012358,385.53758059505947,0.002058095307645962,2.1161540463694812e-4,3.188802500011274,4.939198882481206,2579.790725392691,2283.036040729339,8.064782114535387
2016-04-25T00:00:00Z,50,38.084,15.2564,2575.41498,2279.65584,0.04,0.235,0.233,NA,NA,NA,NA,0.04862422507738056,1.22533047194999,2016,2,4,April,17,15,1,5,8.103275151143638,1.3653577130654583e-5,373.70745552170285,375.05798301276377,373.6197066758214,374.9700510170719,376.23284598456667,384.3741720608446,0.0020557952471598096,2.102070157095359e-4,3.135860593058706,4.861912099836093,2569.734514231698,2274.6277155760945,8.061021586919054
2016-05-03T00:00:00Z,0,38.099,15.8204,2578.0155,2280.30597,0.01,0.082,0.16,NA,NA,NA,8.102897792549582,0.06808174406193884,1.2741012103019984,2016,2,5,May,18,15,1,0,8.099015568581848,1.366786994673802e-5,380.4895172170145,381.8547602996341,380.4895172170145,381.8547602996341,380.4895172170145,381.85476237441,0.0020547043770253208,2.1193372302794142e-4,3.190431746790714,4.943145731246605,2571.3165437413054,2274.3806099897633,8.065469620077536
2016-05-03T00:00:00Z,50,38.118,15.6274,2569.26375,2274.85488,0.04,0.345,0.348,NA,NA,NA,NA,0.05835240952583948,1.925629514352703,2016,2,5,May,18,15,1,5,8.095682332746064,1.374577157434991e-5,380.50492501720987,381.87356798332564,380.4147275962506,381.7831838777607,383.07293594135854,391.3230503163655,0.0020518387104330907,2.0927039799255914e-4,3.1239227489938752,4.839329991701967,2561.310207775854,2267.812724696993,8.059179992067156
2016-05-10T00:00:00Z,0,38.0495,16.4511,2571.46419,2275.50501,0.02,0.301,0.199,NA,NA,NA,8.087519357639662,0.058366374512376515,1.3618820719554519,2016,2,5,May,19,15,1,0,8.087868922531852,1.3799338532622787e-5,391.27313786151433,392.6659297277336,391.27313786151433,392.6659297277336,391.27313786151433,392.66593189269054,0.0020507354691432027,2.109702023241738e-4,3.1818371773455834,4.922852441169638,2568.118877252001,2272.5447214812284,8.064065061406467
2016-05-10T00:00:00Z,50,38.115,16.1631,2570.06391,2273.85468,0.04,0.26,0.26,NA,NA,NA,NA,0.08753945513226782,0.9726606125807535,2016,2,5,May,19,15,1,5,8.090326434377243,1.3729788778471125e-5,386.15029418484835,387.52985790534143,386.0575806389437,387.43695478905136,388.75156369252875,397.06690548185685,0.0020494045507436936,2.107203404778355e-4,3.1498163379771866,4.873537892525145,2562.3095521448245,2266.994040141676,8.062087510781966
2016-05-17T00:00:00Z,0,38.043,17.8943,2567.61342,2279.20575,0.03,0.218,0.409,NA,NA,NA,8.100775947650773,0.04865557753552739,0.8660692801323875,2016,2,5,May,20,15,1,0,8.053883396337188,1.4496662693270213e-5,428.6143967443102,430.11268103469837,428.6143967443102,430.11268103469837,428.6143967443102,430.1126835546149,0.0020579195107538074,2.0678957655292194e-4,3.1306921329230786,4.827104712509148,2564.711246747102,2276.6295639145183,8.05225976294813
2016-05-17T00:00:00Z,50,38.131,15.9118,2569.21374,2272.90449,0.03,0.218,0.351,NA,NA,NA,NA,0.07780745321482439,0.8072523271038031,2016,2,5,May,20,15,1,5,8.094312532575257,1.3676327364155583e-5,381.82820513523046,383.1966680429,381.7370615678896,383.10533704956424,384.4026029079768,392.65131387392887,0.002048607741883359,2.1062042075248514e-4,3.145984903260092,4.8703550058395075,2560.3871422202405,2265.095870027012,8.062194464412705
2016-05-24T00:00:00Z,0,38.071,17.2554,2560.5119999999997,2258.70165,0.01,0.409,0.228,NA,NA,NA,8.093927300161289,0.0972941232334025,1.1480706541541494,2016,2,5,May,21,15,1,0,8.08622379996953,1.3465973251670411e-5,390.9380879283387,392.3156369633542,390.9380879283387,392.3156369633542,390.9380879283387,392.31563908817697,0.0020305594268384924,2.146762499098371e-4,3.243863265131508,5.0092648744023265,2555.7368075438,2254.489314701479,8.074784732049524
2016-05-24T00:00:00Z,50,38.2,14.6931,2573.4145799999997,2274.15474,0.15,0.804,0.337,NA,NA,NA,NA,0.0777823856172364,1.2834093626844005,2016,2,5,May,21,15,1,5,8.116611210711481,1.3361300698598608e-5,359.77544673639926,361.08495356149945,359.6921353676102,361.0014661101329,362.2114632637081,370.10611517447785,0.002048863100594373,2.119303387070282e-4,3.1549536465118053,4.897228672327566,2559.9412052356015,2262.248170680628,8.065599131302283
2016-06-01T00:00:00Z,0,38.077,17.5604,2560.8120599999997,2267.2533599999997,0.03,0.321,0.274,NA,NA,NA,8.089656455396483,0.07784064349840872,1.3816714220967545,2016,2,6,June,22,15,1,0,8.067943486550963,1.4038377608720678e-5,411.1779224610109,412.62127190708384,411.1779224610109,412.62127190708384,411.1779224610109,412.62127424253555,0.0020436224203866722,2.09592562004607e-4,3.1694722464461003,4.890782191185078,2555.6335394069906,2262.6684791343855,8.061201384505798
2016-06-01T00:00:00Z,50,38.128,15.4724,2568.81366,2273.8546800000004,0.04,0.235,0.404,NA,NA,NA,NA,0.04862495480088243,0.8752491864158837,2016,2,6,June,22,15,1,5,8.098995786178282,1.3681400869262457e-5,376.99419606293026,378.35287507602726,376.9051665836934,378.26366068462727,379.53988421993745,387.73010871297623,0.002050627583266896,2.095456958638422e-4,3.1266453474802804,4.845197701018046,2560.189862568191,2266.2210931598825,8.060093781110357
2016-06-03T00:00:00Z,0,NA,NA,NA,NA,0.03,0.327,0.254,NA,NA,NA,NA,NA,NA,2016,2,6,June,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-07T00:00:00Z,0,38.036,20.2663,2567.2133400000002,2282.3063700000002,0.03,0.327,0.254,NA,NA,NA,8.054545910683382,0.07789618819954099,0.8568580701949509,2016,2,6,June,23,15,1,0,8.01210174663811,1.5185343296351962e-5,479.836241776213,481.46467811670084,479.836241776213,481.46467811670084,479.836241776213,481.4646811211279,0.002061413143711559,2.057078829920898e-4,3.136670707942346,4.807079632698995,2564.7835450625726,2280.1462314649284,8.046574920958706
2016-06-07T00:00:00Z,50,38.11,15.9195,2561.3621699999994,2276.5052100000003,0.13,0.778,0.319,NA,NA,NA,NA,0.06808271247390829,1.137953908492467,2016,2,6,June,23,15,1,5,8.076407782720889,1.4324092845772803e-5,399.9578160942126,401.39114421553694,399.86234016497286,401.29547197025113,402.6543769502414,411.29407041982387,0.002059066663197721,2.0311445395650634e-4,3.0343752960333132,4.69753914366359,2553.96910154815,2269.934347415377,8.044473902742803
2016-06-14T00:00:00Z,0,37.945,21.7114,2567.5634099999997,2277.90549,0.05,0.21,0.222,NA,NA,NA,8.036772325528913,0.05844881377367072,1.305356840945313,2016,2,6,June,24,15,1,0,7.999190098179635,1.5125856999971034e-5,496.78631873327623,498.4423720333425,496.78631873327623,498.4423720333425,496.78631873327623,498.4423751576488,0.0020532594405617394,2.095201924382894e-4,3.2127006265356717,4.904486466524872,2571.2850067202526,2281.2072373171695,8.055552208699421
2016-06-14T00:00:00Z,50,38.122,15.6667,2567.76345,2271.65424,0.02,0.18,0.21,NA,NA,NA,NA,0.05835275007706767,0.9530949179254385,2016,2,6,June,24,15,1,5,8.098079978309197,1.3629696979693187e-5,377.7427283628719,379.1007547937256,377.6530971797341,379.0109382656839,380.2917492771263,388.4778236562727,0.0020476872006047137,2.1033734241559227e-4,3.1400620422004453,4.863893533120083,2559.5459603378627,2264.384374377,8.062175011800427
2016-06-21T00:00:00Z,0,37.97,18.911,2565.81306,2262.90249,0.01,0.32,0.167,NA,NA,NA,8.078275652958016,0.06813870159360211,1.0123464236763742,2016,2,6,June,25,15,1,0,8.06319924916877,1.3711311564310348e-5,417.09912871667285,418.538679122568,417.09912871667285,418.538679122568,417.09912871667285,418.5386814583173,0.0020326694624005185,2.1652171603517124e-4,3.28932575457268,5.059050970047297,2567.840302343956,2264.690403476429,8.077139110085566
2016-06-21T00:00:00Z,50,38.111,16.3424,2561.46219,2263.30257,0.01,0.33,0.378,NA,NA,NA,NA,0.08754332864383241,1.2547877105615979,2016,2,6,June,25,15,1,5,8.091931871662561,1.3547734521354737e-5,383.04266447359197,384.4080210917501,382.95031777994274,384.3154863516455,385.621396166991,393.85090541037005,0.0020380038801928596,2.1175095528578502e-4,3.166759967965634,4.897746817094284,2554.0018162735173,2256.71059956443,8.066448913639528
2016-06-28T00:00:00Z,0,37.993,22.8403,2563.5126,2260.7520600000003,0.02,0.25,0.167,NA,NA,NA,8.01868356990147,0.06820935563745414,0.8185122676494497,2016,2,6,June,26,15,1,0,8.003539592004945,1.4449638359275994e-5,489.07964174266425,490.68744837574144,489.07964174266425,490.68744837574144,489.07964174266425,490.68745133316787,0.002028090110445178,2.182123111955462e-4,3.358558712618154,5.11056571553235,2563.984913010291,2261.1685910562474,8.077075799740806
2016-06-28T00:00:00Z,50,38.137,16.8577,2567.36337,2265.75306,0.02,0.12,0.378,NA,NA,NA,NA,0.05836809239753558,0.9533455091597478,2016,2,6,June,26,15,1,5,8.088628985814351,1.3489030461997036e-5,387.245061759012,388.61644988514485,387.1506071963592,388.5218052486831,389.8474371438383,398.1127305678643,0.002037846303940919,2.1441772559708324e-4,3.210380810390624,4.959188565754232,2558.140599942313,2257.6137682565486,8.071074930581862
2016-07-05T00:00:00Z,0,37.672,24.204,2563.1625299999996,2268.30357,0.06,0.25,0.29,NA,NA,NA,8.012948996816496,0.07800277589076081,1.4820527419244554,2016,3,7,July,27,15,1,0,7.973998342393821,1.5164712799428529e-5,530.7904402801289,532.5064936024761,530.7904402801289,532.5064936024761,530.7904402801289,532.5064969880849,0.0020390622872379313,2.1407656996264005e-4,3.32096385092012,5.034203199235514,2585.479298683372,2288.0530808027183,8.06791638173927
2016-07-05T00:00:00Z,50,38.0115,16.395,2563.31256,2269.8538799999997,0.01,0.18,0.282,NA,NA,NA,NA,0.038911518782855925,1.2548964807471037,2016,3,7,July,27,15,1,5,8.084367477337887,1.3839009292159047e-5,391.6683837101327,393.06357206660175,391.57390110044435,392.9688972696491,394.3047051164211,402.713962833171,0.0020470235390795868,2.0899133162825394e-4,3.1281048948174357,4.837634441723615,2562.537055364824,2269.16715835997,8.059713055265888
2016-07-06T00:00:00Z,0,NA,NA,NA,NA,0.06,0.25,0.29,NA,NA,NA,NA,NA,NA,2016,3,7,July,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-12T00:00:00Z,0,38.086,26.4575,2573.5146,2254.15074,0.02,0.2,0.41,7.9963503257229425,7.973958146463496,0.0062704599851395315,7.973958146463496,0.11704821516230747,1.209498223343844,2016,3,7,July,28,15,1,0,7.973113421452991,1.429833756911284e-5,530.5637935365353,532.2326631226177,530.5637935365353,532.2326631226177,530.5637935365353,532.2326663502851,0.002009182079196203,2.306703232346843e-4,3.6010410922511675,5.419086693337976,2567.7034815942866,2249.0607603843932,8.101168207871908
2016-07-12T00:00:00Z,50,38.1224,16.2301,2559.06171,2264.15274,0.01,0.12,0.297,7.96223988855156,8.100249538875905,NA,8.100249538875905,0.07781361456096518,0.9045832692712202,2016,3,7,July,28,15,1,5,8.088532260441314,1.3707707746665115e-5,386.3088034363701,387.6877643019779,386.2159032092608,387.59467441453427,388.9105361865318,397.2221692376005,0.0020408961735690037,2.0954885868433058e-4,3.132674903055548,4.846253231428125,2550.845303023944,2256.883200428095,8.06133303009943
2016-07-19T00:00:00Z,0,38.167,22.5254,2561.16213,2258.10153,0.02,0.37,0.148,7.988236789897893,8.02663136354518,0.001624608222693169,8.02663136354518,0.0974207099691711,1.1787905906269702,2016,3,7,July,29,15,1,0,8.007013021560423,1.4393621077572708e-5,483.62146681880694,485.2174964870649,483.62146681880694,485.2174964870649,483.62146681880694,485.21749939795154,0.0020257412871125457,2.1796662180988122e-4,3.3462595455647937,5.095935441908195,2549.95574553934,2248.221189509262,8.075793494263944
2016-07-19T00:00:00Z,50,38.126,16.3036,2559.31176,2264.2527600000003,0.01,0.23,0.258,7.969710087842678,8.106665005756518,NA,8.106665005756518,0.06808788116318214,1.254762381435785,2016,3,7,July,29,15,1,5,8.08757289473418,1.3714356758170673e-5,387.3427980983449,388.7241667403488,387.2494891878945,388.6306676551361,389.9508300070639,398.27689358166356,0.0020408527441741673,2.096856590676623e-4,3.135228705715569,4.849375792421232,2550.8536662644915,2256.769786497404,8.061506203088369
